bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,price
3,2,1680,7900,2,0,0,4,7,1680,0,1953,0,98003,250000
4,2,2510,38141,1,0,0,3,9,2510,0,1960,0,98034,600000
4,2.5,2280,65836,2,0,0,3,8,2280,0,2004,0,98077,535000
3,2.5,2510,5186,2,0,0,3,7,2510,0,2001,0,98053,571000
5,2.75,3190,16920,1,0,3,3,9,1690,1500,1976,0,98006,1.03E+06
4,3.25,4690,14930,2,0,2,3,10,3680,1010,1995,0,98155,600000
3,2.25,1850,12000,1,0,0,4,7,1300,550,1977,0,98072,469500
4,3,4160,13170,2,0,0,3,11,3040,1120,2001,0,98059,1.15E+06
4,1.5,2220,4000,1.5,0,0,3,8,1970,250,1925,0,98105,785000
3,2.5,2870,13695,2,0,0,3,10,2870,0,1991,0,98052,872750
4,2.75,3950,10214,1,0,3,3,10,2050,1900,1955,0,98117,900000
2,1.75,1740,6620,1.5,0,0,3,8,1740,0,2002,0,98065,350000
5,3,4780,20440,1,0,0,4,10,3660,1120,1975,0,98039,2.58E+06
4,2.5,3160,39960,1,0,0,3,10,3160,0,1980,0,98005,940000
5,1.75,1990,27810,1,0,0,3,7,1990,0,1955,0,98023,185000
4,3.5,3920,37122,2,0,0,3,10,3920,0,1996,0,98053,850000
3,1,960,15273,1,0,0,4,7,960,0,1963,0,98022,201000
2,1.5,1540,6549,2,0,0,3,7,1540,0,1980,0,98133,499000
4,2.5,1970,5190,2,0,0,3,7,1970,0,2002,0,98059,315000
3,2.5,1880,4668,2,0,0,3,8,1880,0,1993,0,98029,509950
3,2.75,2000,6405,1,0,0,3,8,1260,740,1964,0,98178,286300
3,2.5,1990,8325,2,0,0,4,8,1310,680,1997,0,98034,590000
4,1,1400,9384,1.5,0,0,4,6,1400,0,1948,0,98106,325000
4,2.5,3190,27806,2,0,0,3,9,3190,0,1997,0,98010,625000
3,1.5,1000,6914,1,0,0,3,7,1000,0,1947,0,98125,378000
3,1.75,1670,6900,1,0,0,3,7,1170,500,1978,0,98023,239950
4,2,2100,4500,1,0,0,5,7,1060,1040,1924,0,98105,550000
2,1,1010,6180,1,0,0,3,6,1010,0,1903,0,98118,325000
4,2.5,2030,3905,1.5,0,0,4,7,1630,400,1926,0,98103,831000
3,1,1090,10296,1,0,0,4,6,1090,0,1950,0,98028,249000
4,1.75,2440,16730,1,0,0,3,7,1390,1050,1976,0,98072,484000
4,3,2500,6278,2,0,0,3,9,2500,0,2002,0,98092,395000
4,2.5,3420,7462,2,0,0,3,9,3420,0,2002,0,98074,839900
4,2.5,2850,11000,2,0,0,3,8,2850,0,1998,0,98052,760000
4,1.5,2030,3300,1.5,0,0,4,8,1530,500,1927,0,98116,750000
5,3.75,4590,11265,2,0,0,4,11,3450,1140,1927,0,98112,3.00E+06
3,2.5,2230,5800,2,0,0,3,7,2230,0,2004,0,98065,440000
2,1.75,1810,7523,1,0,0,3,8,1170,640,1962,1980,98027,501000
6,4.5,4000,7500,2,0,0,3,7,4000,0,1978,0,98122,739000
3,1.75,1490,16200,1,0,0,5,8,1490,0,1958,0,98005,685650
4,4.5,4225,284011,2,0,0,4,11,4225,0,1985,0,98074,1.01E+06
4,1.75,2120,4000,1.5,0,0,4,8,1920,200,1929,0,98105,980000
3,1.5,1030,7184,1,0,0,4,7,1030,0,1968,0,98056,275000
4,1.75,2310,8045,1,0,0,4,7,1650,660,1976,0,98058,319950
3,2.25,1830,7943,2,0,0,3,8,1830,0,1985,0,98028,448500
5,2,2120,137565,1.5,0,0,3,7,2120,0,1913,0,98070,437000
4,1.5,2500,9448,1,0,0,4,7,1250,1250,1966,0,98106,330000
3,2.5,2470,7700,2,0,0,4,8,2470,0,1990,0,98031,365000
2,1,940,7700,1,0,0,4,6,940,0,1916,0,98133,329000
5,2.75,3260,11700,1,0,0,3,8,1630,1630,1964,0,98008,681500
3,2.25,1660,10140,1,0,0,4,8,1370,290,1980,0,98052,566000
4,3,4370,217882,2,0,0,3,10,4370,0,1984,0,98053,897500
3,2.5,2620,9112,2,0,0,3,9,2620,0,1995,0,98052,738000
3,1.75,1500,7800,1,0,0,3,7,1500,0,1968,0,98092,185000
2,1,910,7200,1,0,1,4,7,830,80,1936,0,98136,445000
3,1.75,1430,4920,1,0,0,2,6,1430,0,1957,0,98118,175000
2,1,900,8556,1,0,0,3,6,760,140,1941,0,98136,315000
4,1.75,1250,7400,1,0,0,5,6,1250,0,1959,0,98008,445000
5,3,3850,14990,1,0,0,4,9,2290,1560,1964,0,98004,1.40E+06
4,2.5,3450,35100,2,0,0,3,10,3450,0,1987,0,98052,832500
4,3.5,3950,12320,2,0,0,3,10,3950,0,2001,0,98065,771150
4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,225000
3,2.5,1700,6396,2,0,0,3,7,1700,0,2003,0,98065,389950
3,2.5,2370,6082,2,0,0,3,7,2370,0,2004,0,98065,435000
3,1.75,1600,2538,2,0,0,3,7,1600,0,1929,0,98102,845000
4,1.75,4060,5500,2,0,0,5,9,2660,1400,1924,0,98102,1.30E+06
3,2.25,1322,1796,2,0,0,3,8,1087,235,2005,0,98144,350000
3,1.75,1140,10400,1,0,0,4,7,1140,0,1983,0,98003,250000
2,1.5,1280,2096,2,0,0,3,7,1080,200,2007,0,98144,370000
4,2.5,3080,4553,2.5,0,0,3,8,3080,0,2008,0,98052,750000
2,1.75,1210,3000,1,0,0,5,7,910,300,1906,0,98117,439950
4,1.75,1950,10219,1,0,0,3,7,1950,0,1962,0,98133,395000
4,1,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,375000
3,2.25,1590,7748,2,0,0,4,7,1590,0,1991,0,98003,263000
3,1,1240,9198,1.5,0,0,4,7,1240,0,1959,0,98032,185000
3,1,1440,54315,1,0,0,3,7,790,650,1974,0,98075,500000
4,2.5,3470,10045,2,0,0,3,10,3470,0,1993,0,98027,920000
7,3.75,5100,21802,2,0,0,3,10,3640,1460,2001,0,98075,936000
3,1.75,2430,12757,1,0,2,4,8,1340,1090,1952,0,98004,1.50E+06
3,2.25,2420,7200,1,0,0,3,8,1420,1000,1948,0,98115,1.10E+06
3,2.5,1510,10875,1,0,0,3,7,1150,360,1990,0,98003,247000
3,1,1200,5525,1,0,0,2,7,1200,0,1947,0,98115,289500
3,2.5,2240,6396,2,0,0,3,7,2240,0,2002,0,98065,432500
3,1.75,1870,4320,1,0,0,4,7,970,900,1920,0,98103,680000
3,1,1110,6000,1.5,0,0,5,7,1110,0,1932,0,98199,589000
4,2,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,756450
3,1.75,2090,8910,1,0,0,3,8,1230,860,1975,0,98034,536650
3,2.25,1320,1800,2,0,0,3,7,1320,0,1994,0,98122,540000
3,1.75,1340,3850,1,0,0,4,7,1340,0,1960,0,98125,385000
3,1,1020,6120,1,0,0,3,7,1020,0,1941,0,98115,485000
3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,240000
3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,415500
3,2,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,550000
4,2,2970,5400,2.5,0,0,4,9,2970,0,1900,0,98112,1.26E+06
2,2,1440,213008,2,0,0,4,7,1440,0,1990,0,98070,430000
2,1.75,1550,4257,1,0,3,3,7,830,720,1953,0,98136,415000
4,2.5,1904,8200,2,0,0,5,7,1904,0,1999,0,98010,365000
4,1.5,1400,8500,2,0,0,3,7,1400,0,1975,0,98001,257000
3,2.5,2140,3821,2,0,0,3,8,2140,0,2005,0,98029,420000
3,1.75,1320,9450,1,0,0,5,7,1320,0,1943,0,98166,338995
3,1.75,2620,8280,1,0,0,4,7,1330,1290,1948,0,98177,615000
4,0.5,2300,5570,2,0,0,3,8,2300,0,1996,0,98092,312500
4,2.5,2000,5684,2,0,0,3,8,2000,0,1996,0,98028,513000
4,2.75,2960,5040,2,0,3,3,9,2210,750,1952,1993,98116,857500
3,2.75,2700,22343,1.5,0,1,4,10,2700,0,1977,0,98040,1.06E+06
3,1.75,1740,9500,1,0,3,4,8,1150,590,1958,0,98146,585000
2,2.5,1770,4950,1,0,0,3,7,1770,0,2003,0,98038,350500
3,2,1290,9312,1,0,0,3,7,1290,0,1947,0,98168,215000
4,2,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,440000
3,2.25,1420,7800,1,0,0,4,7,1130,290,1985,0,98042,270000
3,0.75,1330,7020,1,0,0,5,7,1330,0,1924,0,98126,385000
3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,688500
3,1.75,2010,4905,1,0,0,5,7,1230,780,1912,0,98122,700000
5,2,2560,14467,1,0,0,3,8,1280,1280,1960,0,98006,585000
2,1.5,1260,2625,2,0,0,4,7,1260,0,1983,0,98052,401000
4,2.25,2420,7725,1,0,0,4,8,1890,530,1972,0,98052,655000
3,1,1010,5400,1,0,0,3,6,1010,0,1959,0,98144,317000
4,2.5,1770,8155,1.5,0,0,4,6,1770,0,1970,1993,98034,500000
2,1,890,6350,1,0,0,3,6,890,0,1943,0,98103,314963
3,1.5,1670,5060,2,0,2,5,7,1670,0,1925,0,98126,715000
3,2.25,1360,9600,2,0,0,3,7,1360,0,1992,0,98045,280000
3,2.5,2120,9736,2,0,0,3,9,2120,0,1988,0,98011,531000
3,2.5,1910,4488,2,0,0,3,8,1910,0,1998,0,98007,617000
4,1,1480,7560,1.5,0,0,3,7,1480,0,1940,0,98177,440000
3,1,1090,10114,1,0,0,4,7,1090,0,1955,0,98002,140000
4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,0,98052,661000
4,1.75,1670,13125,1,0,0,5,8,1670,0,1973,0,98052,697000
5,2.75,3650,13297,2,0,0,5,9,2750,900,1969,0,98040,1.20E+06
4,2,1970,3515,1,0,0,5,8,1030,940,1969,0,98115,535000
2,2,1320,3060,1.5,0,0,4,6,1320,0,1910,0,98118,404500
3,1,1710,5110,1,0,0,3,7,1100,610,1954,0,98126,396500
3,2.25,1740,9488,1,0,0,4,8,1180,560,1977,0,98056,450000
3,3.25,2200,2400,2,0,0,3,8,1740,460,1988,0,98119,605000
3,2,2010,4320,2,0,2,3,9,2010,0,1999,0,98118,699000
3,3,3910,19023,2,0,0,3,11,3910,0,1985,0,98014,805000
1,0.75,470,15000,1,0,0,3,4,470,0,1947,0,98014,156000
4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,98052,595000
3,1.75,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,285000
4,2.5,3270,6055,2,0,0,3,9,3270,0,2007,0,98056,725000
3,2.5,1650,5000,2,0,0,3,8,1650,0,1985,0,98023,216300
4,2.75,2220,8450,1,0,0,4,7,1260,960,1983,0,98059,410000
2,1.75,2470,4600,1,0,3,4,7,1140,1330,1916,0,98126,597000
3,1,1300,9300,1,0,0,4,7,1300,0,1977,0,98077,325000
5,2.75,2530,9375,1,0,0,5,7,1530,1000,1966,0,98030,355000
3,1.5,2400,8215,1,0,0,3,7,1200,1200,1961,0,98146,338000
4,2.25,1500,5393,2,0,0,3,7,1500,0,1999,0,98001,210000
4,1.75,1700,9000,1,0,0,3,7,1700,0,1967,0,98034,423000
4,1.5,2120,8554,1,0,0,4,7,1170,950,1977,0,98002,249500
4,2.5,2240,5105,2,0,0,4,8,2240,0,2002,0,98042,325000
3,1.75,1540,8223,1,0,0,4,7,1070,470,1987,0,98042,257000
3,1.75,1890,100623,1,0,3,3,8,1890,0,1978,0,98053,550000
3,1,1260,9638,2,0,0,4,7,1260,0,1920,0,98033,490000
2,1.5,1160,3838,2,0,0,3,7,1160,0,1983,0,98034,299000
2,1,1300,39639,1,0,0,4,6,1300,0,1960,0,98070,295000
4,2.5,3220,14463,2,0,0,3,8,3220,0,1978,0,98074,630000
4,1.5,2020,8474,1,0,0,5,7,1010,1010,1962,0,98058,320000
4,2.5,2990,8640,1,0,0,5,8,2100,890,1959,0,98005,1.11E+06
4,1,1420,6458,1,0,0,4,7,1420,0,1953,0,98117,398000
3,1,1020,7874,1,0,0,3,7,1020,0,1956,0,98106,218000
4,2.75,2400,104108,2,0,0,3,8,2400,0,1988,0,98027,590000
5,3,3640,8239,2,0,3,3,10,2540,1100,1982,0,98008,1.60E+06
2,2.25,1550,1824,2,0,0,3,8,1550,0,2007,0,98106,348500
2,2,1870,4751,1,0,0,3,8,1870,0,2006,0,98053,592500
3,2.5,2340,5957,2,0,0,3,8,2340,0,1995,0,98028,505000
5,4.25,3350,3600,2,0,0,3,10,2260,1090,2014,0,98119,1.43E+06
3,1,1710,5000,1,0,0,5,7,1140,570,1921,0,98116,502000
2,2,1180,9265,1,0,0,3,7,1180,0,1940,0,98125,257500
3,1.5,1600,7500,1,0,0,3,7,1600,0,1966,0,98034,405000
3,1.75,1300,5111,1,0,0,4,7,1300,0,1959,0,98115,427000
3,1.5,1040,9997,1,0,0,4,7,1040,0,1955,0,98155,290000
3,1,1220,7695,1,0,0,3,7,1220,0,1954,0,98106,222000
3,2.5,2240,6097,2,0,0,3,8,2240,0,2002,0,98038,315000
3,1.5,1420,4500,1,0,0,3,7,1420,0,1959,0,98103,371000
3,1.75,1580,6620,1,0,0,3,7,1580,0,1988,0,98003,279900
3,1.5,2390,23522,1,0,0,2,7,1890,500,1938,1968,98059,250000
4,2.25,2260,29930,2,0,0,4,8,1400,860,1977,0,98006,599000
3,1.75,1890,93218,1,0,0,4,7,1890,0,1964,0,98092,267300
2,1.75,1830,7200,1,0,2,4,7,1070,760,1949,0,98118,585000
3,1.75,1000,8268,1,0,0,3,6,1000,0,1969,0,98072,350000
3,1.75,2180,7700,1,0,0,3,8,1480,700,1961,0,98177,506000
6,2,2320,210830,2,0,0,4,8,2320,0,1962,0,98058,400000
3,1,840,4495,1,0,0,3,6,840,0,1921,0,98146,151100
3,1,840,4495,1,0,0,3,6,840,0,1921,0,98146,251000
4,2.25,2350,8140,1,0,0,4,8,1430,920,1977,0,98006,555000
3,1.75,2040,273556,1,0,0,3,7,2040,0,1997,0,98070,467500
4,2.5,2370,30378,2,0,0,3,8,2370,0,1996,0,98042,479000
5,2,1590,9350,1,0,0,5,7,1060,530,1962,0,98001,247000
3,1,1380,10875,1,0,0,3,7,1380,0,1977,0,98045,299500
4,1.5,1940,8970,1.5,0,0,3,7,1270,670,1980,0,98125,306888
4,2.5,3320,244807,2,0,0,3,9,3320,0,2001,0,98010,675000
2,1,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,577000
3,1.5,1650,9936,1,0,0,3,7,1090,560,1967,0,98003,219950
3,1.5,1110,5500,1,0,0,3,6,1110,0,1940,1997,98033,375000
4,2.5,2110,6820,1,0,0,5,7,1530,580,1942,0,98115,650000
3,3,1850,5000,1.5,0,0,2,6,1850,0,1900,0,98107,975000
1,1,600,3720,1,0,0,3,6,600,0,1920,0,98106,229000
5,2.5,2760,4000,1.5,0,0,3,8,1730,1030,1926,2014,98122,575000
4,1.75,2970,14880,1,0,4,5,9,1560,1410,1962,0,98075,815000
3,1.75,2300,43560,1,0,0,4,7,1350,950,1979,0,98077,525000
3,2.5,2030,2805,2,0,0,3,8,1720,310,2001,0,98027,471000
4,1.75,2160,4333,1,0,0,4,8,1260,900,1942,0,98117,450000
3,2,1650,6150,2,0,0,4,7,1650,0,1926,1993,98116,590000
4,2.5,3140,7260,2,0,0,3,8,2200,940,2004,0,98006,744000
4,2.25,2690,36114,2,0,0,4,9,2690,0,1986,0,98092,460000
5,2.5,1940,9389,1,0,0,4,7,1290,650,1960,0,98155,299000
4,1,1220,5120,1.5,0,0,5,6,1220,0,1940,0,98022,231000
3,1,1300,9600,1,0,0,4,6,1300,0,1975,0,98092,195000
3,1.75,1660,11500,1,0,0,3,7,1130,530,1979,0,98045,305000
4,1.5,3390,6200,2,0,0,4,8,2530,860,1916,0,98144,895000
4,1.5,2310,13300,1,0,0,3,7,1890,420,1950,0,98004,1.11E+06
2,1,950,7954,1,0,0,4,7,950,0,1941,0,98108,339000
4,3.75,2400,3520,1,0,0,3,7,1370,1030,1924,2005,98109,885000
3,1,1780,5236,1.5,0,0,5,6,1050,730,1944,0,98146,375000
4,1.5,1280,7400,1,0,0,3,7,1280,0,1958,0,98008,367400
4,2,1930,5398,1,0,0,3,7,1430,500,1953,0,98119,700000
5,2.25,2560,10360,1,0,0,4,8,1870,690,1966,0,98008,667000
2,1,920,5250,1,0,0,4,6,920,0,1906,0,98118,200000
3,2.5,1900,18414,2,0,0,3,8,1900,0,1971,2007,98074,552775
3,2,2270,148975,1,0,0,4,6,1270,1000,1900,1980,98056,452000
3,2.5,2080,16050,1,0,0,5,8,1360,720,1978,0,98059,418000
3,1.75,1460,10128,1,0,0,3,8,1460,0,1968,2000,98033,601500
3,1.75,1670,39639,1,0,0,4,8,1670,0,1976,1992,98075,600000
4,2.5,2810,6481,2,0,0,3,9,2810,0,1998,0,98092,340000
3,2.5,2370,6752,2,0,0,3,8,2370,0,1994,0,98003,310000
2,1.75,1700,18000,1,0,0,3,8,1700,0,1972,0,98056,290000
2,1,1630,9255,1,0,0,3,7,1630,0,1941,0,98133,438000
4,2.75,2930,4408,1,0,0,5,8,1660,1270,1939,0,98144,718000
2,1,860,6600,1,0,0,5,6,860,0,1949,0,98168,200000
3,2,1980,12150,1,0,0,3,9,1980,0,1994,0,98042,479900
3,2.5,2080,7877,2,0,0,3,9,2080,0,1987,0,98058,400000
3,1,1060,10042,1,0,0,4,7,1060,0,1957,0,98188,219950
3,2.5,1590,3381,2,0,0,3,7,1590,0,2000,0,98019,300000
3,2.25,1980,8775,1,0,0,3,7,1290,690,1959,0,98177,437000
4,2,1720,7210,1,0,0,3,7,860,860,1971,0,98034,350000
4,1.75,1350,9293,1,0,0,4,7,1350,0,1954,0,98004,626000
3,2.5,2080,12032,2,0,0,3,8,2080,0,1978,0,98077,490000
3,2.5,2090,4700,2,0,0,3,8,2090,0,2002,0,98042,289000
3,2.5,2030,5100,2,0,0,3,7,2030,0,2008,0,98199,595000
3,2.25,2680,41804,1,0,0,3,9,2680,0,1989,0,98045,676000
3,1.75,1820,8028,1,0,0,3,7,1220,600,1980,0,98133,389000
3,2,1300,5000,1,0,0,4,7,1300,0,1983,0,98198,240000
4,2.5,2210,7079,2,0,0,3,8,2210,0,1993,0,98031,382500
3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,511555
3,1.75,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,710500
3,2.5,2420,49928,2,0,0,3,8,1860,560,1985,0,98027,429000
4,1.75,1920,7500,1,0,0,4,7,1920,0,1962,0,98198,170000
4,3.25,3860,17820,1,0,4,4,10,2630,1230,1975,0,98004,2.14E+06
5,2.75,2760,7200,1,0,0,3,7,1430,1330,1979,0,98072,480000
4,3.75,3450,8395,2,0,4,4,10,2640,810,1993,0,98122,1.67E+06
3,1,1040,6535,1,0,0,3,6,1040,0,1947,0,98168,225000
3,1.75,2220,7224,1,0,2,3,8,2040,180,1975,0,98177,615000
4,2.5,2470,385506,2,0,3,3,7,2470,0,1991,0,98022,438950
3,1.75,1300,9856,1,0,0,4,7,1300,0,1962,0,98003,242000
3,2.5,1960,9686,1,0,0,3,8,1460,500,1989,0,98074,560000
3,1.5,2040,3960,2,0,2,5,8,2040,0,1928,0,98103,857500
4,2.5,3030,7864,2,0,0,3,9,3030,0,1999,0,98074,685000
4,3,2260,7336,2,0,0,4,7,2260,0,1977,0,98034,486000
3,2.5,2670,10338,2,0,0,3,9,2670,0,1987,0,98007,749000
3,2.5,1520,6298,2,0,0,3,7,1520,0,1986,0,98030,260000
3,1.75,3610,8502,1.5,0,2,3,10,2610,1000,1930,0,98126,1.02E+06
3,1.75,1130,5111,1,0,0,4,7,930,200,1942,0,98199,565000
3,2,1480,2502,2,0,0,3,7,1480,0,1991,0,98103,355000
5,2,3540,9970,2,0,3,3,9,3540,0,1970,0,98125,775000
4,2.25,2100,7305,1,0,0,4,7,1050,1050,1963,0,98188,335000
5,4,3366,7800,2.5,0,2,3,8,2966,400,1937,0,98199,1.30E+06
3,1.75,1810,3000,1.5,0,0,4,7,1810,0,1903,0,98107,545000
3,1.75,1680,4240,1.5,0,0,4,7,1680,0,1926,0,98144,540000
3,1.75,2450,9377,1,0,2,4,8,1540,910,1962,0,98125,687500
1,2,1150,9812,1,0,0,4,7,1150,0,1962,0,98001,115000
1,2,1150,9812,1,0,0,4,7,1150,0,1962,0,98001,227000
4,2.5,3240,7621,2,0,2,3,9,3240,0,2003,0,98075,870000
4,2.5,3480,12164,1.5,0,0,4,11,3480,0,1984,0,98005,1.19E+06
4,2.5,2800,5000,2,0,0,3,9,2800,0,2006,0,98038,375000
3,2.75,3240,7200,1,0,2,3,8,1620,1620,1960,0,98118,902000
2,1.5,1480,7276,1,0,0,4,6,940,540,1978,0,98056,269500
3,1,1700,4750,1.5,0,0,4,6,1200,500,1909,0,98117,570000
2,1,1240,7590,1,0,0,4,7,1040,200,1939,0,98133,359950
4,3.5,3720,8301,2,0,0,3,10,2880,840,2008,0,98004,1.45E+06
3,2.5,1910,3427,2,0,0,3,8,1910,0,2001,0,98052,615000
4,2,2120,8701,1.5,0,0,4,7,2120,0,1960,0,98198,250000
4,2.5,3020,6788,2,0,0,3,7,3020,0,2002,0,98065,530000
3,2,2250,222156,1,0,0,3,7,2250,0,1987,0,98065,474950
4,2,1650,6480,2,0,0,5,7,1650,0,1947,0,98125,490000
2,1.5,880,1157,2,0,0,3,7,880,0,2007,0,98126,210000
3,1,1860,9225,1,0,0,3,7,1860,0,1957,0,98198,265500
5,3.25,3840,4800,3,0,3,3,10,2750,1090,2008,0,98144,1.46E+06
4,2.25,2192,12128,2,0,0,3,8,2192,0,2006,0,98030,310000
3,2.5,1590,4108,2,0,0,3,7,1590,0,2003,0,98056,324500
4,4.75,3700,11000,1,0,0,4,7,1840,1860,1962,0,98028,599000
4,2.5,3670,9958,2,0,0,3,10,3670,0,2005,0,98058,525000
3,1,1630,10304,1,0,0,5,7,1630,0,1953,0,98155,400000
3,3,4230,54977,2,0,3,3,9,3780,450,1951,2000,98166,887500
2,1,1060,3325,1.5,0,0,4,6,770,290,1932,0,98115,344000
3,2.5,2700,7434,2,0,0,3,9,2700,0,1991,0,98072,525000
3,2.25,2110,8000,2,0,0,3,8,2110,0,1975,0,98034,385000
4,2.5,3720,8633,2,0,0,3,10,3720,0,1999,0,98074,820000
4,3.5,3440,5000,2,0,0,3,11,2560,880,2006,0,98199,1.31E+06
4,2.25,2420,59800,1,0,0,4,8,1350,1070,1985,0,98074,549000
3,1,1090,6771,1.5,0,0,3,7,1090,0,1929,0,98106,180000
4,2.5,2910,5776,2,0,2,3,8,2910,0,1998,0,98065,589000
3,1,1050,5518,1,0,0,3,7,1050,0,1948,0,98118,350000
3,2,1610,7575,1,0,0,4,7,1110,500,1965,0,98003,197400
3,2.5,1760,6477,2,0,0,4,8,1760,0,1986,0,98030,267000
3,1.5,1540,20281,1,0,0,3,7,1540,0,1977,0,98075,480000
4,2.5,2580,9450,1,0,0,4,8,1660,920,1959,0,98125,650000
2,1,1370,5000,1.5,0,0,3,7,1370,0,1905,0,98107,600000
2,1.75,1440,6265,1,0,0,3,8,1440,0,2005,0,98053,490000
3,1,1410,7700,1,0,0,3,7,980,430,1962,0,98058,225000
3,2.25,1980,10115,1,0,0,3,8,1980,0,1959,0,98005,640000
3,3.5,2440,3427,2,0,0,3,7,1990,450,2000,0,98005,710000
3,2,1350,11805,1,0,0,3,7,1350,0,1986,0,98019,325000
3,3.25,3130,28001,1,0,0,3,9,2210,920,1985,0,98072,595000
3,1,880,7004,1,0,0,3,5,880,0,1950,0,98002,128750
3,2.25,1920,7300,1,0,0,3,7,1240,680,1961,0,98008,465000
4,1.75,2700,7625,1,0,0,4,8,1450,1250,1937,0,98115,710000
4,2.75,1670,6000,1,0,0,5,7,840,830,1917,0,98136,605000
4,2.5,3470,20445,2,0,0,4,10,3470,0,1963,0,98040,994000
3,2.25,1820,7326,2,0,0,3,8,1820,0,1983,0,98034,489950
3,1.5,1310,8160,1,0,0,3,7,1310,0,1950,0,98133,365000
3,2,1790,7212,1,0,0,4,8,1790,0,1998,0,98042,359950
4,2.5,2460,4774,2,0,0,3,8,2460,0,2006,0,98059,495000
3,1.5,1060,9039,1,0,0,3,7,1060,0,1973,2013,98058,255000
3,1.75,1340,10276,1,0,0,4,7,1340,0,1961,0,98034,330000
3,1.75,1480,8394,1,0,0,4,8,1480,0,1971,0,98052,450000
4,2.5,3500,11306,2,0,2,3,9,3500,0,2005,0,98065,655000
4,2.75,2910,16362,1,0,2,4,9,2120,790,1969,0,98003,485000
4,1.75,1940,15909,1,0,0,3,8,970,970,1974,0,98072,375000
4,2.5,2280,4534,2,0,0,3,8,2280,0,2003,0,98075,570000
3,2.25,1190,1022,3,0,0,3,8,1190,0,1998,0,98103,350000
3,1,1260,6000,1,0,3,3,7,1260,0,1951,0,98146,550000
5,2,2270,8652,1,0,0,3,7,1150,1120,1965,0,98052,513000
4,2.25,1990,7320,1,0,0,4,7,1030,960,1965,0,98126,450000
4,1.75,1500,1856,1,0,0,5,7,750,750,1901,0,98144,432500
5,2.75,2060,329903,1.5,0,3,5,7,2060,0,1989,0,98022,432000
3,2.25,1950,8892,2,0,0,3,8,1950,0,1983,0,98052,480000
3,1.75,1790,6980,1,0,0,3,7,1330,460,1980,0,98034,402200
3,1,1520,10227,1,0,0,4,6,1520,0,1951,0,98004,650000
4,2.5,3240,13044,2,0,0,4,9,3240,0,1984,0,98040,1.20E+06
3,2,2440,13250,1,0,0,4,8,1440,1000,1977,0,98030,312000
4,2,2220,5821,1.5,0,0,4,7,1380,840,1916,0,98116,610000
5,1.75,2640,7722,1.5,0,0,4,7,1650,990,1915,0,98117,823000
4,1.75,1450,3750,1,0,0,4,7,950,500,1925,0,98105,471000
3,2.25,1550,5511,2,0,0,3,8,1550,0,1987,0,98033,481015
5,4.5,6200,23373,3,0,1,4,11,5050,1150,1988,0,98040,1.96E+06
4,3.25,2810,11250,1,0,0,3,8,1680,1130,1980,0,98052,624000
4,2.5,2080,7966,1,0,0,3,7,1200,880,1970,0,98011,480000
3,1.5,1370,8671,1,0,0,3,7,1370,0,1955,0,98004,815000
4,2.25,2920,20400,1,0,0,4,11,2920,0,1966,0,98004,1.65E+06
3,1,1000,18513,1,0,0,3,6,1000,0,1940,0,98146,180000
2,1.75,1210,9750,1,0,0,3,7,1210,0,1984,0,98038,156601
4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,0,98038,374950
2,1.5,1660,4680,1,0,0,5,6,830,830,1908,0,98146,368000
3,2,1650,3952,2,0,0,3,7,1650,0,1950,0,98103,550000
3,1.75,1300,6318,1,0,0,3,7,1300,0,1980,0,98001,198000
3,1.75,1090,7200,1,0,0,3,7,1090,0,1968,0,98034,345000
5,2.5,2660,6572,1,0,0,5,9,1960,700,1959,0,98039,1.71E+06
3,1,940,10890,1,0,0,4,5,940,0,1909,0,98001,185900
3,2.75,2750,18029,1,0,2,5,9,1810,940,1978,0,98006,950000
4,4.5,3850,13551,2,0,2,3,10,3000,850,1998,0,98006,995000
2,1,860,8250,1,0,0,3,7,860,0,1940,0,98133,345000
4,2.75,2070,10125,1,0,0,3,7,1390,680,1962,0,98040,741000
2,2.25,2290,9772,1,0,0,3,8,2290,0,2007,0,98053,737000
4,2.5,2340,6420,1,0,2,3,8,1590,750,1964,0,98177,668750
3,1.75,2680,8625,1,0,0,5,8,1590,1090,1974,0,98027,575000
4,2,1710,5440,1,0,0,5,8,1030,680,1976,0,98042,280000
3,1.5,1800,10050,1,0,0,3,7,1800,0,1955,0,98008,583000
